Country,Country_Code,Year,Fertility_Rate,Urban_Population_Percent,Total_Population,Water_Access_Percent,Unemployment_Rate,Sanitary_Expense_Per_GDP,Life_Expectancy,Life_Expectancy_Female,Life_Expectancy_Male,Infant_Deaths,GDP_Per_Capita,Hospital_Beds_Per_1000,Female_Population,Male_Population,Alcohol_Consumption_Per_Capita,Immunization_Rate,Sanitary_Expense_Per_Capita,CO2_Exposure_Percent,Air_Pollution,Labour_Force_Total,Tuberculosis_Per_100000,Suicide_Rate_Percent,Obesity_Rate_Percent,Underweight_Rate_Percent,Overweight_Rate_Percent,Safe_Water_Access_Percent,log_GDP_Per_Capita,Life_Expectancy_Score,log_GDP_Per_Capita_Score,Safe_Water_Access_Percent_Score,Unemployment_Rate_Score,Immunization_Rate_Score,Aggregate_Score
Slovenia,SVN,2017,1.62,54.273,2066388.0,96.5455780216859,6.573,8.18,81.0292682926829,84.0,78.2,42.0,23514.0254604147,4.43,1036459.0,1029929.0,10.81,94.0,1925.0,16.502696435309,16.502696435309,1025695.0,6.2,20.93,16.63,0.87,43.23,99.5,10.065352350203943,0.9038602666489557,0.6705368558061229,0.9932786664874311,0.818209902547252,0.9375,0.8646771382979523
Slovenia,SVN,2018,1.6,54.541,2073894.0,97.2256215857835,5.116,8.28,81.3780487804878,84.4,78.5,41.0,26123.7471277911,4.36,1037800.0,1036095.0,10.98,93.0,2170.0,18.1801552844915,18.1801552844915,1035268.0,5.4,17.81,16.67,0.88,43.1,99.5,10.170600031286185,0.9133573527702601,0.685596325478692,0.9932786664874311,0.8591288229842448,0.925,0.8752722335441255
Slovenia,SVN,2019,1.61,54.822,2088385.0,97.9056651498814,4.448,8.5,81.5292682926829,84.5,78.7,39.0,26042.4463468032,4.38,1042591.0,1045795.0,10.98,95.0,2219.0,13.9082165762349,13.9082165762349,1028736.0,5.4,19.78,16.7,0.89,42.98,99.5,10.167483037639652,0.9174749705291463,0.6851503273264584,0.9932786664874311,0.8778891790939984,0.95,0.884758628687407
Slovenia,SVN,2020,1.59,55.118,2102419.0,98.2743209096652,4.974,9.43,80.5317073170732,83.4,77.8,38.0,25558.4290544506,4.25,1047063.0,1055356.0,10.41,95.0,2417.0,14.2911527506818,14.2911527506818,1030278.0,4.1,,16.75,0.9,42.86,99.5,10.14872244550918,0.890311975958426,0.6824659492449354,0.9932786664874311,0.863116802875839,0.95,0.8758346789133263
Slovenia,SVN,2021,1.64,55.427,2108079.0,98.2743209096652,4.747,9.48,80.6756097560976,83.8,77.7,36.0,29331.0647010043,,1048601.0,1059477.0,,86.0,2775.0,,,1045561.0,4.3,,16.8,0.91,42.74,99.5,10.286402462062872,0.8942303541483348,0.7021660320637576,0.9932786664874311,0.8694919538293032,0.8375,0.8593334013057653
Solomon Islands,SLB,2012,4.412,20.97,567763.0,,0.987,4.87480497,69.084,70.899,67.514,398.0,2087.51788731499,1.4,276985.0,290777.0,0.95,92.0,101.76835632,13.3168981062044,13.3168981062044,282266.0,79.0,15.57,13.85,1.96,45.38,66.67,7.643731025461947,0.5785976855003404,0.32403674745787414,0.5519559080521576,0.9750891678602522,0.9125,0.6684359017741248
Solomon Islands,SLB,2013,4.418,21.433,582365.0,,0.694,4.57886171,69.188,70.934,67.668,397.0,2208.0852835112,,284224.0,298140.0,0.92,83.0,101.10624695,13.5787313517494,13.5787313517494,289781.0,76.0,15.38,14.07,1.95,46.13,65.45,7.699881031429691,0.5814295439074201,0.33207102719962983,0.5355558542814894,0.9833178869323447,0.8,0.6464748624641767
Solomon Islands,SLB,2014,4.418,21.896,597375.0,,0.728,4.88791895,69.234,70.94,67.741,395.0,2235.7337028278,,291650.0,305726.0,0.94,77.0,109.27742004,13.6743436010117,13.6743436010117,298221.0,70.0,15.29,14.29,1.94,46.91,64.23,7.712324731846173,0.5826820966643974,0.333851546514731,0.5191558005108214,0.9823630185075968,0.725,0.6286104924395094
Solomon Islands,SLB,2015,4.356,22.36,612660.0,,0.735,4.44578695,69.583,71.237,68.131,389.0,2134.80541826155,,299207.0,313454.0,1.07,87.0,94.91165924,13.388977783012,13.388977783012,306843.0,81.0,1.94,14.52,1.94,47.7,63.01,7.66613078252175,0.5921851599727705,0.3272418390916882,0.5027557467401532,0.9821664279495605,0.85,0.6508698347508346
Solomon Islands,SLB,2016,4.293,22.823,628102.0,,0.735,4.40253973,69.801,71.427,68.367,382.0,2196.28389055503,,306834.0,321267.0,1.22,94.0,96.68874359,13.4720259543338,13.4720259543338,314911.0,76.0,1.9,14.75,1.94,48.5,61.8,7.694522070483003,0.5981211708645338,0.33130423491477107,0.4864901196397365,0.9821664279495605,0.9375,0.6671163906737203
Solomon Islands,SLB,2017,4.218,23.286,643634.0,,0.727,4.14992523,69.988,71.577,68.582,373.0,2283.57905127379,,314498.0,329135.0,1.53,83.0,94.76846313,13.434058342961,13.434058342961,323217.0,68.0,1.88,15.0,1.94,49.31,60.6,7.7334992504947735,0.6032130701157249,0.3368813236855047,0.4703589192095712,0.9823911028730307,0.8,0.6385688831767663
Solomon Islands,SLB,2018,4.157,23.749,659249.0,,0.723,3.77378345,70.173,71.737,68.786,363.0,2450.4828877801,,322200.0,337049.0,1.62,85.0,92.47520447,14.2731157049398,14.2731157049398,331935.0,68.0,1.88,15.26,1.94,50.12,59.41,7.804040381170802,0.6082505105513956,0.34697477189415726,0.4543621454496572,0.9825034403347657,0.825,0.6434181736459952
Solomon Islands,SLB,2019,4.104,24.21,674993.0,,0.746,4.32405567,70.382,71.9,69.032,355.0,2398.77305007963,,329962.0,345031.0,1.62,94.0,103.72428894,14.3002352896823,14.3002352896823,341348.0,61.0,1.86,15.53,1.95,50.93,59.41,7.782712656480381,0.6139414567733152,0.3439230730837168,0.4543621454496572,0.9818574999297891,0.9375,0.6663168350472957
Solomon Islands,SLB,2020,4.038,24.67,691191.0,,0.852,4.79699087,70.199,71.802,68.791,347.0,2222.46211853173,,337950.0,353241.0,1.45,94.0,106.61138153,13.9542830081778,13.9542830081778,347558.0,54.0,,15.82,1.96,51.75,59.41,7.706370922712645,0.6089584751531654,0.33299963978233876,0.4543621454496572,0.9788805571938103,0.9375,0.6625401635157944
Solomon Islands,SLB,2021,3.983,25.128,707851.0,,0.866,4.76345396,70.348,71.959,68.931,338.0,2151.29301659728,,346168.0,361683.0,,87.0,106.34587097,,,357421.0,61.0,,16.13,1.97,52.58,59.41,7.6738243434198585,0.6130156569094621,0.32834267994469085,0.4543621454496572,0.9784873760777376,0.85,0.6448415716763096
South Africa,ZAF,2012,2.447,63.272,53145033.0,,21.786,8.00428867,61.846,64.449,58.775,37432.0,8173.8691381716,,27493643.0,25651390.0,8.9,71.0,654.25469971,24.6444105011731,24.6444105011731,21285409.0,1160.0,10.14,12.49,3.16,38.73,76.29,9.008697654474611,0.38151123213070104,0.5193443622415448,0.6812743648339832,0.39096245120341505,0.65,0.5246184820819288
South Africa,ZAF,2013,2.428,63.793,53873616.0,,22.038,8.10322285,62.533,65.267,59.352,36868.0,7441.23085399675,,27837495.0,26036121.0,8.92,81.0,602.6763916,24.1607460915842,24.1607460915842,21678833.0,1110.0,23.71,12.48,3.07,38.61,77.12,8.91479155150904,0.40021783526208304,0.5059077136129245,0.6924317784648475,0.3838851911141068,0.775,0.5514885036907924
South Africa,ZAF,2014,2.424,64.312,54729551.0,,22.606,7.87136555,63.38,66.259,60.062,36283.0,6965.1378973693,,28228865.0,26500685.0,8.93,85.0,547.83441162,24.5484834922425,24.5484834922425,21981198.0,1070.0,24.07,12.45,2.99,38.45,77.94,8.848672684635188,0.423281143635126,0.4964470294417137,0.7034547654254604,0.36793327154772937,0.825,0.5632232420100058
South Africa,ZAF,2015,2.359,64.828,55876504.0,,22.869,8.05304241,63.95,66.781,60.709,35334.0,6204.92990145846,,28721087.0,27155417.0,8.88,85.0,499.36334229,24.5964053006527,24.5964053006527,23120551.0,988.0,24.52,12.41,2.91,38.27,78.76,8.733099400469087,0.43880190605854325,0.4799101105285208,0.7144777523860735,0.3605470834386497,0.825,0.5637473704823573
South Africa,ZAF,2016,2.261,65.341,56422274.0,,24.023,8.07959366,64.747,67.794,61.307,34095.0,5735.06678717842,,29004108.0,27418165.0,8.8,85.0,463.34463501,24.1476891116721,24.1476891116721,23430091.0,805.0,10.05,12.42,2.83,38.09,79.59,8.6543546750368,0.46050374404356703,0.4686428427623487,0.7256351660169378,0.3281377257280872,0.825,0.5615838957101881
South Africa,ZAF,2017,2.334,65.85,56641209.0,,23.992,7.97711229,65.402,68.43,61.954,33369.0,6734.47515312493,,29175940.0,27465269.0,8.72,84.0,536.77722168,23.754937395964,23.754937395964,23776332.0,738.0,10.03,12.48,2.76,37.92,80.41,8.81499515754137,0.47833900612661673,0.4916282468072519,0.7366581529775507,0.3290083410565338,0.8125,0.5696267493935906
South Africa,ZAF,2018,2.418,66.355,57339635.0,,24.218,8.08820343,65.674,68.74,62.203,33797.0,7067.72416483846,,29517286.0,27822349.0,8.77,82.0,570.09777832,23.8122504048776,23.8122504048776,23771537.0,677.0,24.15,12.52,2.7,37.75,81.24,8.86329380676386,0.48574540503744057,0.49853910731945433,0.7478155666084151,0.3226612744685034,0.7875,0.5684522706867627
South Africa,ZAF,2019,2.475,66.856,58087055.0,,25.538,8.24418926,66.175,69.107,62.834,34398.0,6702.52661671812,,29879107.0,28207948.0,8.77,85.0,551.4352417,23.1897720637682,23.1897720637682,24142655.0,615.0,23.52,12.57,2.64,37.6,82.06,8.810239841264949,0.4993873383253913,0.49094782762355244,0.7588385535690281,0.2855899120959362,0.825,0.5719527263227816
South Africa,ZAF,2020,2.401,67.354,58801927.0,,24.339,8.57258797,65.252,67.964,62.178,33943.0,5753.06649434631,,30221143.0,28580784.0,7.13,84.0,492.20724487,23.753069242361,23.753069242361,22920638.0,562.0,,12.63,2.58,37.47,82.89,8.657488295000272,0.4742545949625594,0.4690912199077643,0.7699959671998925,0.31926306625101813,0.8125,0.569020969664247
South Africa,ZAF,2021,2.374,67.847,59392255.0,,28.77,8.27309132,62.341,64.999,59.458,32846.0,7073.61275415525,,30497646.0,28894608.0,,86.0,583.67108154,,,23621462.0,513.0,,12.7,2.52,37.35,83.71,8.864126626134599,0.39498978897208986,0.4986582721117558,0.7810189541605054,0.19482124301401413,0.8375,0.5413976516516731
South Sudan,SSD,2012,5.197,18.217,10701604.0,,12.754,,55.865,57.132,54.556,26796.0,1114.92372260191,,5414203.0,5287401.0,,63.0,,39.0581251798986,39.0581251798986,4403391.0,227.0,1.97,2.56,15.81,13.51,38.36,7.016541271331631,0.21865214431586116,0.23429467443404173,0.1713940045705068,0.6446204398011628,0.55,0.3637922526243145
South Sudan,SSD,2013,5.108,18.415,11106031.0,,12.578,,55.751,57.102,54.366,27236.0,1659.14078728478,,5614589.0,5491442.0,,53.0,,37.4737878139751,37.4737878139751,4569432.0,227.0,1.91,2.69,15.6,13.83,37.88,7.4140551493292755,0.21554799183117757,0.2911733450952324,0.1649415243984407,0.6495632881175051,0.425,0.3492452298884711
South Sudan,SSD,2014,5.022,18.626,11213284.0,,12.462,,54.973,57.075,52.889,27645.0,1245.14931107226,,5667728.0,5545556.0,,50.0,,31.496531102241,31.496531102241,4553193.0,227.0,1.92,2.85,15.42,14.16,37.34,7.127010730280048,0.19436351259360102,0.25010130741324094,0.1576824842048663,0.6528210745078216,0.3875,0.328493675743906
South Sudan,SSD,2015,4.937,18.852,11194299.0,,12.355,,55.566,57.176,53.927,26796.0,1071.77776475545,,5658104.0,5536196.0,,46.0,,38.2593644496253,38.2593644496253,4474603.0,227.0,1.95,3.02,15.27,14.5,36.73,6.977074011142485,0.21051055139550717,0.22864746205115416,0.14948245731953216,0.6558261016092342,0.3375,0.3163933144750855
South Sudan,SSD,2016,4.855,19.092,11066105.0,,12.876,,55.544,57.233,53.829,25550.0,,,5593169.0,5472936.0,,45.0,,35.2985387463615,35.2985387463615,4347111.0,227.0,1.95,3.22,15.14,14.87,36.05,,0.20991150442477866,,0.14034144374243848,0.6411941472182437,0.325,0.3291117738463652
South Sudan,SSD,2017,4.775,19.346,10658226.0,,13.079,15.9569149,55.309,57.138,53.455,23922.0,,,5388641.0,5269584.0,,52.0,27.0063858,35.0660036732304,35.0660036732304,4064670.0,227.0,1.96,3.45,15.04,15.27,35.3,,0.2035125936010891,,0.13025944347358512,0.6354930210351897,0.4125,0.34544126452746593
South Sudan,SSD,2018,4.696,19.615,10395329.0,,12.918,10.05615997,55.95,57.35,54.487,21309.0,,,5256106.0,5139223.0,,59.0,30.23945427,34.3895571040528,34.3895571040528,3899717.0,227.0,1.98,3.67,14.96,15.69,34.48,,0.22096664397549357,,0.11923645651297214,0.6400146038700256,0.5,0.3700544260896228
South Sudan,SSD,2019,4.619,19.899,10447666.0,,12.642,9.03740788,55.912,57.29,54.471,19591.0,,,5280526.0,5167140.0,,61.0,34.9889183,33.3599794728451,33.3599794728451,3949889.0,227.0,2.01,10.01,14.91,16.13,33.59,,0.21993192648059898,,0.1072724828605996,0.6477658887297442,0.525,0.3749925745177357
South Sudan,SSD,2020,4.543,20.199,10606227.0,,14.204,9.44806385,55.48,56.998,53.906,19385.0,,,5358155.0,5248072.0,,67.0,47.67607498,30.7373478613476,30.7373478613476,4036748.0,227.0,,10.4,14.87,16.61,33.59,,0.20816882232811423,,0.1072724828605996,0.6038981099222063,0.6,0.37983485377773
South Sudan,SSD,2021,4.469,20.514,10748272.0,,13.868,5.86061621,54.975,56.472,53.429,19692.0,,,5427688.0,5320584.0,,69.0,32.67995834,,,4172935.0,227.0,,10.79,14.84,17.11,33.59,,0.19441797140912187,,0.1072724828605996,0.6133344567079506,0.625,0.385006227744418
Spain,ESP,2012,1.32,78.902,46773055.0,99.5983436745099,24.788,9.15415382,82.4268292682927,85.5,79.5,1361.0,28322.9465923276,2.99,23713604.0,23059451.0,8.88,96.0,2590.2253418,12.0395432976255,12.0395432976255,23569775.0,14.0,11.92,20.24,0.84,45.03,100.0,10.251427588734462,0.9419150243238313,0.6971616173462536,1.0,0.3066531861712585,0.9625,0.7816459655682686
Spain,ESP,2013,1.27,79.133,46620045.0,99.5717164141287,26.094,9.06397724,83.0780487804878,86.1,80.2,1261.0,29077.1820557563,2.96,23671269.0,22948775.0,8.59,96.0,2629.46679688,11.2505956077366,11.2505956077366,23332032.0,13.0,12.83,19.98,0.86,44.53,100.0,10.277709023779973,0.9596473459629081,0.700922122755491,1.0,0.26997500491476395,0.9625,0.7786088947266325
Spain,ESP,2014,1.32,79.366,46480882.0,99.5449356902683,24.442,9.08488464,83.2292682926829,86.2,80.4,1192.0,29513.6511800405,2.97,23627558.0,22853324.0,9.19,97.0,2679.4765625,10.5798592110443,10.5798592110443,23091303.0,12.0,12.95,19.69,0.88,44.02,100.0,10.292608187157066,0.9637649637217944,0.7030539844432432,1.0,0.3163703766113405,0.975,0.7916378649552757
Spain,ESP,2015,1.33,79.602,46444832.0,99.5476438755299,22.058,9.12207508,82.8317073170732,85.7,80.1,1160.0,25754.36102944,2.98,23626850.0,22817982.0,9.94,97.0,2349.09375,11.2555313002962,11.2555313002962,23036096.0,9.9,11.81,19.37,0.91,43.49,100.0,10.156359252118635,0.9529396138073027,0.6835586693538043,1.0,0.38332350380543156,0.975,0.7989643573933077
Spain,ESP,2016,1.34,79.84,46484062.0,99.5503658278686,19.635,8.94727325,83.3292682926829,86.3,80.5,1124.0,26537.1594894542,2.97,23662382.0,22821680.0,10.93,97.0,2376.60107422,10.338836110853,10.338836110853,22977372.0,12.0,11.75,19.02,0.94,42.95,100.0,10.186301274632127,0.9664879044978324,0.6878429535806934,1.0,0.4513719212514393,0.975,0.8161405558659929
Spain,ESP,2017,1.31,80.08,46593236.0,99.5531187860868,17.224,8.94491291,83.2829268292683,86.1,80.6,1077.0,28185.3213671969,2.97,23734338.0,22858897.0,10.93,95.0,2524.68481445,10.4366670528408,10.4366670528408,22897891.0,11.0,12.2,18.65,0.98,42.42,100.0,10.24655660251549,0.9652260538943037,0.6964646474131794,1.0,0.519083326312242,0.95,0.8261548055239449
Spain,ESP,2018,1.26,80.321,46797754.0,99.5558738834628,15.255,8.99686718,83.4317073170732,86.3,80.7,1015.0,30379.7211126422,2.97,23851736.0,22946018.0,10.91,96.0,2741.38256836,10.1845744948112,10.1845744948112,22930164.0,11.0,11.58,18.26,1.03,41.89,100.0,10.321530596141933,0.9692772584635317,0.7071923762489961,1.0,0.5743814418513213,0.9625,0.84267021531277
Spain,ESP,2019,1.23,80.565,47134837.0,99.5586759288235,14.104,9.1456852,83.8317073170732,86.7,81.1,959.0,29581.5185513299,2.95,24030201.0,23104636.0,10.91,95.0,2716.83349609,9.35354339662499,9.35354339662499,23139046.0,9.9,11.43,17.87,1.08,41.36,100.0,10.29490507204411,0.9801690215676839,0.7033826365136938,1.0,0.6067065464655826,0.95,0.8480516409093921
Spain,ESP,2020,1.19,80.81,47365655.0,99.5614800334883,15.532,10.74565983,82.3317073170732,85.2,79.6,927.0,26984.2962770279,2.95,24152012.0,23213643.0,9.16,94.0,2899.01879883,9.58105460690675,9.58105460690675,22838137.0,7.1,,17.49,1.13,40.84,100.0,10.20301035641097,0.9393249099271122,0.6902337892524869,1.0,0.566602072626169,0.9375,0.8267321543611537
Spain,ESP,2021,1.19,81.056,47415794.0,99.5642963774609,14.781,10.74003887,83.2292682926829,86.2,80.4,917.0,30488.8209528797,2.94,24178936.0,23236858.0,,92.0,3234.29296875,,,23384158.0,8.1,,17.12,1.19,40.34,100.0,10.32511536927329,0.9637649637217944,0.7077053070964939,1.0,0.5876934310669251,0.9125,0.8343327403770427
Sri Lanka,LKA,2012,2.196,18.196,21017147.0,46.6635284571006,3.88,3.31,73.906,78.147,69.981,3245.0,3351.89247576451,3.62,10824621.0,10192526.0,3.01,99.0,111.0,20.9131853685461,20.9131853685461,8248982.0,66.0,16.59,3.44,16.72,20.57,84.08,8.11728038345159,0.7098978897208987,0.3917950307927538,0.7859927409598064,0.8938410986603759,1.0,0.756305352026767
Sri Lanka,LKA,2013,2.181,18.198,21131756.0,46.8622799469941,4.186,3.69,74.239,78.619,70.179,3056.0,3643.83244664348,3.7,10893806.0,10237951.0,2.93,99.0,135.0,21.9721781997635,21.9721781997635,8220580.0,66.0,15.24,3.68,16.12,21.53,84.39,8.200791276708953,0.7189652825051056,0.4037442704473139,0.7901599677375991,0.8852472828376443,1.0,0.7596233607055327
Sri Lanka,LKA,2014,2.13,18.218,21239457.0,47.0706000017364,4.157,3.47,74.651,78.813,70.698,2820.0,3885.62361617465,3.77,10958989.0,10280468.0,2.86,99.0,135.0,19.7831265390581,19.7831265390581,8203072.0,65.0,13.09,3.94,15.55,22.52,84.71,8.265038768883832,0.7301837985023825,0.4129371870987522,0.7944616211856431,0.8860617294352234,1.0,0.7647288672444003
Sri Lanka,LKA,2015,2.091,18.256,21336697.0,47.2886463544296,4.519,3.68,74.927,78.971,71.027,2583.0,3990.35311739446,3.78,11017785.0,10318912.0,2.86,99.0,147.0,17.9117046245301,17.9117046245301,8589975.0,65.0,15.14,4.21,14.99,23.53,85.03,8.291635006568077,0.7376991150442479,0.4167427363582875,0.7987632746336873,0.8758951891482013,1.0,0.7658200630368849
Sri Lanka,LKA,2016,2.068,18.311,21425494.0,47.516056893462,4.243,3.62,75.331,79.355,71.407,2389.0,4107.82977539914,3.81,11071811.0,10353683.0,2.91,99.0,149.0,19.521371968942,19.521371968942,8660411.0,65.0,14.76,10.19,14.45,24.57,85.34,8.320650132847916,0.7486997957794418,0.42089439471088874,0.80293050141148,0.8836464740079197,1.0,0.7712342331819461
Sri Lanka,LKA,2017,2.053,18.384,21506813.0,47.7535126946425,4.046,3.33,75.403,79.317,71.54,2232.0,4388.20190593728,3.87,11121609.0,10385204.0,2.86,99.0,146.0,18.3492016336564,18.3492016336564,8764804.0,64.0,14.42,10.81,13.93,25.63,85.66,8.38667483354012,0.7506603131381894,0.4303416050198526,0.807232154859524,0.8891790939983711,1.0,0.7754826334031875
Sri Lanka,LKA,2018,2.031,18.476,21670000.0,48.0017088515674,4.318,3.64,75.748,79.493,71.983,2091.0,4360.58473469252,3.93,11212976.0,10457023.0,2.83,99.0,159.0,20.8478350946817,20.8478350946817,8491355.0,64.0,14.16,11.46,13.42,26.7,85.97,8.38036144081226,0.7600544588155208,0.4294382469093596,0.8113993816373168,0.8815401466003877,1.0,0.7764864467925169
Sri Lanka,LKA,2019,2.019,18.585,21803000.0,47.8252897781829,4.67,3.9,76.008,79.743,72.227,1973.0,4082.69404871533,4.0,11288193.0,10514808.0,2.83,99.0,160.0,19.779803654502,19.779803654502,8666096.0,64.0,13.96,12.12,12.93,27.78,86.29,8.314512355549759,0.7671341048332198,0.4200161647097322,0.8157010350853611,0.8716544499677029,1.0,0.7749011509192032
Sri Lanka,LKA,2020,2.0,18.713,21919000.0,47.5914243025232,5.365,4.02,76.393,80.111,72.597,1864.0,3846.17449566736,4.02,11354528.0,10564472.0,2.91,96.0,158.0,19.9644408635608,19.9644408635608,8456529.0,63.0,,12.79,12.45,28.87,86.61,8.254834295807848,0.7776174268209666,0.4114770698664092,0.820002688533405,0.8521358159912377,0.9625,0.7647466002424037
Sri Lanka,LKA,2021,1.99,18.86,22156000.0,47.3592994454661,5.258,4.07,76.399,79.502,73.11,1767.0,3999.33800155592,,11481595.0,10674405.0,,96.0,166.0,,,8694780.0,63.0,,10.04,11.99,29.98,86.92,8.293884126794437,0.7777808032675289,0.41706455397450987,0.8241699153111978,0.8551408430926504,0.9625,0.7673312231291773
Sudan,SDN,2012,4.895,33.346,35159792.0,,17.068,5.68827009,63.792,66.447,61.266,60562.0,1070.33972167969,0.82,17566190.0,17593602.0,0.046,92.0,79.18972778,64.1497177387956,64.1497177387956,9943798.0,103.0,2.85,10.01,13.53,25.92,46.58,6.975731373961384,0.434499659632403,0.22845534946774956,0.2818927275171394,0.523464487319909,0.9125,0.4761624447874402
Sudan,SDN,2013,4.903,33.507,35990704.0,,16.414,6.96487474,63.678,66.597,60.917,60022.0,1195.42028808594,0.82,17985615.0,18005088.0,0.18,93.0,102.35591125,60.4369003558748,60.4369003558748,10162684.0,100.0,2.87,10.44,13.54,26.37,47.89,7.086253108042972,0.4313955071477194,0.24426946228664234,0.29950262132006994,0.54183166231359,0.925,0.48839985061360436
Sudan,SDN,2014,4.912,33.689,37003245.0,,15.558,5.67619705,64.269,67.233,61.461,60056.0,1338.17309570313,0.8,18496684.0,18506560.0,0.19,94.0,93.15203094,49.516943286103,49.516943286103,10453350.0,94.0,2.81,10.88,13.56,26.85,49.21,7.199060601306625,0.44748808713410493,0.2604106352433657,0.3172469417932518,0.5658718791248912,0.9375,0.5057035086591227
Sudan,SDN,2015,4.898,33.894,38171178.0,,14.512,5.81112576,64.659,67.349,62.081,60431.0,1355.12609863281,0.67,19084493.0,19086685.0,0.19,93.0,98.24565125,61.1105056197826,61.1105056197826,10804007.0,88.0,2.76,11.34,13.6,27.35,50.52,7.211649790705459,0.45810755616065363,0.26221197199496427,0.33485683559618235,0.5952481253686073,0.925,0.5150848978240814
Sudan,SDN,2016,4.829,34.121,39377169.0,,13.812,5.68438482,64.78,67.432,62.23,60532.0,1082.61657714844,0.67,19690357.0,19686813.0,0.002,93.0,93.67060852,59.3119232873813,59.3119232873813,11164590.0,82.0,2.79,11.83,13.64,27.9,51.84,6.987136146594102,0.4614023144996596,0.23008721276220778,0.3526011560693642,0.6149071811722415,0.925,0.5167995729006947
Sudan,SDN,2017,4.761,34.37,40679828.0,,13.206,5.91767406,65.445,68.018,62.957,60206.0,1014.84246826172,0.74,20344125.0,20335703.0,0.002,95.0,71.14331818,59.8168448508968,59.8168448508968,11559488.0,77.0,2.8,12.35,13.69,28.49,53.15,6.922488675747515,0.4795098706603129,0.22083706476263604,0.37021104987229464,0.6319263066251019,0.95,0.530496858384069
Sudan,SDN,2018,4.681,34.642,41999059.0,,12.605,4.46358299,65.681,68.233,63.208,59993.0,769.869140625,0.66,21005857.0,20993202.0,0.005,93.0,35.53091431,58.6936576687446,58.6936576687446,11955874.0,71.0,2.8,12.91,13.75,29.12,54.46,6.6462205531648015,0.48593601089176297,0.18130696423452125,0.3878209436752252,0.6488050102507934,0.925,0.5257737858104605
